Kategori_Asal,Judul,Penulis,Deskripsi,ISBN,Bahasa,Penerbit,Cover_URL,Local_Path
pengembangan diri,Self-help : teladan klasik tentang karakter dan ketekunan untuk mempertangguh diri,"Smiles, Samuel (Pengarang) ; Ida Rosdalina (Pengarang) ; Nunung Wiyati (Pengarang)",-,-,Indonesia,-,https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/219751.jpg,covers\self-help__teladan_klasik_tentang_karakter_dan_ketekunan_unt.jpg
pengembangan diri,Pahami jenis otak anda dan maksimalkan kekuatannya agar anda lebih bahagia : 7 rahasia dari ilmu saraf yang wajib anda ketahui,"Amen, Daniel G. Amen (Pengarang) ; Dedeh Sri Handayani (penerjemah) ; Nunung Wiyati (editor)",-,-,Indonesia,-,https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/219602.jpg,covers\pahami_jenis_otak_anda_dan_maksimalkan_kekuatannya_agar_anda.jpg
pengembangan diri,Lepas dari pikiran negatif dan tekanan batin : menjadi pribadi positif dengan otak dan jiwa yang sehat,"Hijazi, Ahmad (Pengarang) ; Misbahul Munir (Penerjemah)",-,-,Indonesia,-,https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/219588.jpg,covers\lepas_dari_pikiran_negatif_dan_tekanan_batin__menjadi_pribad.jpg
pengembangan diri,Esok lebih baik,"al-Maghluts, Abdullah (Pengarang) ; Jamaluddin (Pengarang)","Semua orang ingin mendapatkan apa yang diinginkan. Namun, dalam prosesnya acap kali terbentur dengan berbagai masalah dan tantangan yang datang tak terduga. Acap kali juga keduanya terlampau sulit dan berat untuk diatasi, sehingga membuatnya kecewa, sedih, cemas, takut, hingga tahap depresi dan putus asa. Buku ini ditulis oleh seorang jurnalis cum motivator Timur Tengah yang sangat piawai membangun kepercayaan diri dan memperkukuh keyakinan kita untuk mengatasi masalah dan tantangan apa pun yang menghambat kemajuan dan kesuksesan. Materinya sangat praktis dan tepat serta mudah dilakukan siapa saja. Karena, didasarkan pada pengalaman pribadi, dan hasil-hasil penelitian ilmiah para ahli psikologi mutakhir. Buku ini memberi tahu kita cara tepat untuk mengatasi luka batin karena kehilangan, kebiasaan menyalahkan orang, kerabat yang berpikiran negatif, perfeksionis, membuat keputusan, mood dan emosi, menemukan minat, fobia sosial, memasarkan diri, rasa benci, kepercayaan diri, menghapus ingatan buruk, menjaga keberhasilan, mencintai orang, pesimisme, menjadi sosok karismatik, membangun komunikasi, dan lain-lain.",9786237162902,Indonesia,"Jakarta : Gemilang, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/219531.jpg,covers\esok_lebih_baik.jpg
pengembangan diri,Sebuah panduan menghilangkan kebiasaan buruk yang mengganggu mental anda,"Call, Annie Payson (Pengarang) ; Dewi Wulansari (Pengarang)","Dalam kehidupan sehari-hari, kita sering menjalankan kebiasaan yang tanpa disadari dapat menyebabkan ketegangan saraf. Ketika kebiasaan-kebiasaan ini telah melekat cukup lama, saraf menjadi lemah dan mudah depresi. Untuk mengatasinya, kita biasa mengambil jalan pintas dengan memaksakan istirahat atau rekreasi. Tanpa pemahaman yang cerdas tentang masalahnya, penanganan instan tersebut justru tidak menghilangkan stres, malah membuat saraf mudah tegang dan mental menjadi lemah. Buku ini akan menunjukkan kepada Anda kebiasaan-kebiasaan yang merusak tersebut, dan menyarankan trik-trik praktis untuk memperbaikinya. Tidak hanya mengalihkan perhatian pada depresi yang dirasakan akibat habit yang merusak, tetapi sebuah perbaikkan radikal untuk mengubah menjadi kebiasaan yang membawa kekuatan. Ditulis dengan gaya bercerita serta diperkaya ilustrasi kehidupan sehari-hari, buku ini memandu kita untuk menjalankan perilaku hidup yang positif, menghindari kebiasaan-kebiasaan yang dapat membebani saraf, serta menjaga psikis tetap kuat.",9786237162988,Indonesia,"Jakarta : Gemilang, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/219521.jpg,covers\sebuah_panduan_menghilangkan_kebiasaan_buruk_yang_mengganggu.jpg
pengembangan diri,Bahagia itu sederhana,"Lubbock, Sir John (Pengarang) ; Dewi Wulansari (Pengarang)","“Bila seseorang tidak bahagia, itu adalah kesalahannya sendiri, karena Tuhan menciptakan semua manusia untuk bahagia” —Epictetus Sesungguhnya, kebahagiaan itu sederhana. Banyak hal-hal sederhana, yang kapan saja dan di mana saja ada di sekeliling kita, bisa membuat kita bahagia. Namun, karena kita sendiri, kebahagiaan menjadi rumit, dan seakan menjadi barang mahal yang susah didapatkan. Melalui buku ini, Sir John Lubbock—yang ketika muda mengalami kesulitan untuk bisa bahagia akibat kurang memiliki antusiasme—memperlihatkan kepada kita keistimewaan- keistimewaan dan anugerah-anugerah yang kita miliki dan bisa kita gunakan sebagai sumber kebahagiaan. Melalui perenungan penulis tentang kehidupan dan kebahagiaan, dan dilengkapi dengan kutipan-kutipan dari para tokoh ahli kebijaksanaan di masa lampau yang sangat terkenal, buku ini membagikan hal-hal sederhana, namun berharga, yang telah terbukti bisa membuat dirinya bahagia, yang juga dapat dimanfaatkan oleh semua orang untuk juga bahagia.",9786237162919,Indonesia,"Jakarta : Gemilang, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/219163.jpg,covers\bahagia_itu_sederhana.jpg
pengembangan diri,"This is me! whatever you say : beranilah. Nanti-nanti, keburu mati",Muhajjah Saratini (Pengarang) ; Itanov (Penyunting),"Bibliografi: halaman 231-232 ; Setiap orang bebas mengambil jalan yang disukai dan diyakini. Setiap orang berhak untuk mencintai diri sendiri sebelum mengurusi banyak kepentingan, menyiapkan apa pun yang diperlukan untuk kenyamanannya, juga mendukung agar ekspresi, kreativitas, dan kemampuannya dikembangkan semaksimal mungkin agar tidak menjadi zombie-zombie tanpa tujuan. Buku ini mengajak meninggalkan mereka yang menjadi makhluk-makhluk yang kehilangan arah dan tujuan dalam kehidupannya, yang menjadikan rutinitasnya sebagai pembunuh dari sisi jiwa yang merdeka. Selain itu, disertai juga berbagai kuis kepribadian dan lembaran kosong untuk tulisan, demi membebaskan dan mengekspresikan perasaan. Karena jiwa yang merdeka akan menghasilkan keinginan yang lebih kuat lagi.",9786025992230,Indonesia,"Jakarta : C-Klik Media, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/217802.jpg,"covers\this_is_me!_whatever_you_say__beranilah._nanti-nanti,_keburu.jpg"
pengembangan diri,Seni memilih : agar anda tidak menyesal di kemudian hari,Irma El-Mira (Pengarang) ; Herman Adamson (Penyunting),"Bibliografi: halaman 270 ; Setiap pilihan yang Anda telah ditentukan pada masa lalu membentuk diri Anda yang sekarang. Kemudian, setiap pilihan yang Anda tentukan sekarang akan membentuk diri Anda pada masa depan. Begitulah bagian-bagian pilihan yang mengantarkan Anda menjadi sosok yang Anda Inginkan. Misalnya, terkadang Anda pasti mengalami kesulitan untuk memutuskan antara bekerja atau meneruskan kuliah lagi. Namun, Anda harus tetap menghadapi hal tersebut dan memilih salah satunya. Buku ini mengajak Anda untuk mengenal pilihan yang Anda buat dengan baik, bahkan berteman dengannya. Anda akan diajak untuk mengetahui setiap alasan dan sebab munculnya pilihan dalam kehidupan. Dengan demikian, Anda pun akan lebih siap dalam memilih dan memutuskan pilihan yang ada di hadapan Anda. Dengan pembahasan yang disertai contoh-contoh pilihan yang biasa dilakukan setiap hari, buku ini dapat membimbing Anda untuk menerima dan memahami makna sejati sebuah pilihan dan bagaimana seharusnya Anda menghadapinya. Intinya, apabila Anda tidak memilih, sama saja Anda tidak hidup.",9786234000689,Indonesia,"Yogyakarta : Psikologi Corner, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/217627.jpg,covers\seni_memilih__agar_anda_tidak_menyesal_di_kemudian_hari.jpg
pengembangan diri,"Pertama, sayangi dirimu lebih dahulu : latihan sederhana setiap hari untuk meningkatkan penghargaan terhadap diri sendiri","Reklau, Marc (Pengarang) ; Dewi Wulansari (Penerjemah) ; Desy Wijaya (Penyunting)","Judul asli: Love Yourself First! ; Teks dalam bahasa Indonesia diterjemahkan dari bahasa Inggris ; apakah Anda ingin menjalani hidup tanpa rasa takut akan A gunjingan orang lain? Apakah Anda sering gelisah, merasa putus asa dengan capaian Anda? Apakah Anda ingin lebih percaya diri, mengatasi perasaan rendah diri, tidak aman, dan keraguan? Jika Anda ingin mengatasi masalah-masalah ter- sebut, buku ini solusi tepat untuk Anda. Semua dimulai dengan mencintai diri sendiri dan meningkatkan penghargaan terhadap diri sendiri. Dengan begitu, Anda akan lebih termotivasi, antusias untuk mencapai tujuan, dan kinerja akan meningkat. Penghargaan terhadap diri sendiri akan me- ningkatkan kualitas pengambilan keputusan, juga memengaruhi semua aspek kehidupan Anda: hubungan dengan orang lain, kepercayaan diri, kebahagiaan, kedamaian batin, dan bahkan kesuksesan. Dalam buku ini, penulis bestseller internasional Marc Reklau menunjukkan kepada Anda cara menghargai diri sendiri dengan latihan sederhana dan praktis. Seperti buku-bukunya yang lain, yang direspons positif oleh jutaan pembaca, buku ini juga me- ngandung misi untuk memberdayakan orang-orang dalam men- ciptakan kehidupan yang mereka impikan dan memberi mereka perangkat untuk mewujudkannya.",9786238036035,Indonesia,"Jakarta : Gemilang, 2023; © Marc Reklau, 2018",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/216226.jpg,"covers\pertama,_sayangi_dirimu_lebih_dahulu__latihan_sederhana_seti.jpg"
pengembangan diri,Pamit ini untuk mu,Recvy Ineka Putra (Pengarang) ; NOAH (penyunting),"Semakin dewasa, realita mengajarkanku untuk terbiasa. Terbiasa tanpamu, Terbiasa tidak mencarimu, Terbiasa bersemoga bahwa akhir dari kisah ini bukanlah Sebatas patah hati yang membuat kita saling memeluk air mata. Maaf jika aku menyerah, Dari rasa sakit yang selalu kau anggap lumrah. Maaf jika aku pergi, Dari rasa kecewa yang kau jadikan abadi. Maaf jika aku pulang, Dari ketidakcukupan yang membuatmu menghilang. Dan terakhir, Maaf jika harus menyayangimu dengan setulus ini. Aku pamit.",9786237191186,Indonesia,"Jakarta : Moka Media, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/215496.jpg,covers\pamit_ini_untuk_mu.jpg
pengembangan diri,Catatan putra timur : perjalanan dan gagasan,"Ikhsan Tualeka (Pengarang) ; Natsir, Moh. (Penyunting) ; Driartha Vera (Penyunting) ; Bimo Logo (Penyunting) ; Yoke Yuliana (Penyunting)","Kumpulan artikel perjalanan dan gagasan Ikhsan Tualeka yang disatukan menjadi buku memberikan rasa baru dalam khasanah kepustakaan nasional. Sekalipun fokus ke tanah kelahirannya, Maluku, realitas yang diangkat dalam beberapa tulisan di buku ini relevan dan menginspirasi anak-anak muda di Indonesia untuk menjawab persoalan di daerah mereka. Menyimak tulisan aktivis Maluku ini, kita akan dibawa pada sebuah studi komparatif yang kritis, namun informatif. Sebuah buku yang cerdas dengan bahasa yang ringan serta ditulis oleh orang yang berkompeten, tentu saja akan mudah dimengerti oleh pembaca dari semua kalangan usia dan profesi.",9786024804923,Indonesia,"Jakarta : Gramedia Pustaka Utama-M&C, 2019; ©2019 Ikhsan Tualeka",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/215111.jpg,covers\catatan_putra_timur__perjalanan_dan_gagasan.jpg
pengembangan diri,Cara mudah berdamai dengan diri sendiri : karena bahagia kita yang menciptakan,Amar Maulana (Pengarang) ; Arin Vita (Penyunting),"Berdamai dengan diri sendiri berarti menerima diri sendiri apa adanya dengan sikap cinta yang tulus dan penerimaan yang tanpa pamrih. Berdamai dengan diri sendiri berarti tidak menganggap semua kekurangan yang dimiliki sebagai kutukan yang tidak berampun, tetapi memandangnya sebagai sesuatu yang manusiawi, yang tetap dapat diperbaiki tanpa harus membuat kita bersedih hati. Buku berisi penjelasan dan motivasi agar kita dapat berdamai dengan diri sendiri dengan memaafkan kesalahan yang pernah dilakukan pada masa lalu. Tujuan buku ini adalah supaya kita menjadi pribadi yang lebih baik, sehingga mudah memperoleh kebahagiaan dalam menjalani kehidupan sehari-hari.",9786237333340,Indonesia,"Yogyakarta : Cemerlang Publishing, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/214266.jpg,covers\cara_mudah_berdamai_dengan_diri_sendiri__karena_bahagia_kita.jpg
pengembangan diri,Menjemput keajaiban : 5 inspirasi meningkatkan kualitas diri,Ardi Gunawan (Pengarang) ; Yulian Masda (penyunting) ; Tim OSB (pengarang),"Menggapai peradaban baru, menjadi bangsa yang maju dengan membaca buku. Buku ini hadir untuk membangun dan meningkatkan rasa optimis, semangat, dan bahagia dalam diri. Membongkar cara untuk meraih kebahagiaan dan kekayaan dari lima sisi, yaitu spiritual, pendidikan, kesehatan, bisnis dan keluarga. Buku ini tidak hanya menjadi catatan ataupun koleksi di perpustakaan, tetapi juga membawa kita ke arah yang lebih baik dan membuat kita berani melangkah, karena ilmu tanpa amal ibarat pohon tak berbuah.",9786230018138,Indonesia,"Jakarta : Elex Media Komputindo, 2020; © 2020 Ardi Gunawan & Tim OSB",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/214051.jpg,covers\menjemput_keajaiban__5_inspirasi_meningkatkan_kualitas_diri.jpg
pengembangan diri,The success principles : cara beranjak dari posisi anda sekarang ke posisi yng anda inginkan,"Canfield, Jack (Pengarang) ; Switzer, Janet (Pengarang) ; Rina Buntaran (Pengarang)","The Success Principles merupakan peta jalan bagi siapa pun--dari profesional pemasaran sampai pemilik usaha berskala kecil, dan dari guru sampai murid serta orangtua--yang sedang berjuang untuk mencapai impian atau tujuan profesional dan pribadi mereka. Dengan menyentuh setiap aspek kehidupan kita, Jack Canfield menawarkan 64 prinsip yang praktis dan mengilhami untuk membawa setiap orang dari posisi mereka sekarang ke posisi yang mereka idamkan",9792222502,Indonesia,"Jakarta : Gramedia Pustaka Utama, 2005",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/213717.jpg,covers\the_success_principles__cara_beranjak_dari_posisi_anda_sekar.jpg
pengembangan diri,"Internet, gawai, dan remaja : menjadi remaja kekinian, produktif, dan tangguh",; Agustina Hendriati (editor),"Bibliografi : halaman 222 ; Indeks : 223-232 ; Penggunaan internet dan gawai adalah keniscayaan bagi generasi muda dalam konteks kehidupan modern masa kini, apalagi di tengah pandemi. Namun, sisi negatif penggunaan internet dan gawai semakin mengemuka. Selama ini banyak informasi yang berlalu lalang di media massa, termasuk dalam dunia maya, yang membuat remaja bisa salah memilih informasi, dan nyatanya banyak pandangan yang sekadar memojokkan remaja dalam penggunaan internet dan gawai.",9786233462730,Indonesia,"Jakarta : Kompas Media Nusantara, 2021; © 2021, Tim Dosen Fakultas Psikologi Unika Atma Jaya",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/210926.png,"covers\internet,_gawai,_dan_remaja__menjadi_remaja_kekinian,_produk.jpg"
pengembangan diri,Bukannya aku nggak mau menikah,Lee Joo-Yoon (Pengarang) ; Riana Halim (penerjemah) ; Anida Nurrahmi (penyunting),"“Besok lusa Ayah sudah tujuh puluh tahun. Lihat uban Ayah yang udah tumbuh memenuhi kepala. Makanya, selama Ayah masih ada tenaga, walaupun tinggal sedikit, kamu harus menikah. Pernah mendengar nasihat serupa karena kamu perempuan dengan umur di atas dua puluh lima tahun dengan kehidupan yang baik-baik saja menurut standar kamu… tapi belum menikah? Sepertinya buku yang sedang kamu pegang ini adalah pilihan yang tepat buatmu. Buku Bukannya Aku Nggak Mau Menikah ini adalah buku yang berisi kumpulan kisah keseharian penulisnya, Lee Joo Yoon. Mulai dari desakan orangtua agar dia segera menikah, teori cocoklogi tentang kenapa para kerabat jauh hobi bertanya “kapan nikah”, sampai penjelasan agak ilmiah tentang kenapa temperamen seseorang sering dikaitkan dengan status belum menikah, semua ditulis Joo Yoon dengan gaya ugal-ugalan. Kata-katanya yang lugas dan apa adanya mungkin terdengar blak-blakan dan terasa seperti tamparan keras atau sindiran sinis, tapi bisa jadi malah membuat kita serasa becermin atau bahkan bak mendapat puk-puk hangat di pundak.",9786024816797,Indonesia,"Jakarta : Kepustakaan Populer Gramedia, 2022; © 2019 by Lee Joo-Yoon and HANBIT Biz, Inc.",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/210236.jpg,covers\bukannya_aku_nggak_mau_menikah.jpg
pengembangan diri,Super trik sukses dan kaya raya ala steve jobs,Damar Kencana (Pengarang),"Steve Jobs banyak memberi kontribusi bagi dunia. Tentunya, sumbangsih terbesarnya adalah di bidang teknologi dengan merek Apple. Belum lagi dengan daya ubahnya yang luar biasa dalam menginspirasi orang. Tentunya, Steve Jobs sebagai manusia banyak kelemahan justru semakin memberi nuansa pembelajaran yang tiada henti bagi dirinya. Buku ini akan membeberkan secara lugas dan tuntas masa kecil, penemuan, kejatuhan, dan nama harum Steve Jobs.",978-602-5945-36-6,Indonesia,"Yogyakarta : Scritto Books Publisher, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/207152.jpeg,covers\super_trik_sukses_dan_kaya_raya_ala_steve_jobs.jpg
pengembangan diri,Memahami lebih jauh persepsi dan mindset menguasai diri kita dalam 2 jam,Kinanti Linda R. (Pengarang),"Persepsi muncul di alam bawah sadar karena pengaruh lingkungan. Sedangkan, pola pikir adalah bagaimana pikiran kalian dibawa untuk berpikir pada sebuah masalah dan biasanya dibentuk oleh kebiasaan dan tingkat pengetahuan kita. Keduanya bisa muncul secara bersamaan, maka dari itu sebenarnya sangatlah susah untuk membedakannya. Di dunia yang serba canggih dengan level kebebasan berekspresi yang sangat bebas seperti ini, media sosial menjadi ajang paling mudah untuk membentuk dinding batas ego kita masing-masing. Diistilahkan dengan sebutan “firewall”, media sosial menjadi cara yang paling mudah untuk terhubung dengan mereka-mereka yang kita anggap sesuai dengan persepsi kita saja. Inilah sebenarnya bahaya laten persepsi kita. Ketika ia tidak bijak mengambil objek, maka tidak bijaklah ia. Inilah perlunya kita melatih mindset dan persepsi kita agar tidak salah arah dan melenceng jauh dari segala hal yang kita cita-citakan.",978-623-244-120-0,Indonesia,"Yogyakarta : Psikologi Corner, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/206726.jpeg,covers\memahami_lebih_jauh_persepsi_dan_mindset_menguasai_diri_kita.jpg
pengembangan diri,Personality development : konsep dan aplikasi pengembangan diri perawat,"Iyus Yosep (pengarang) ; Aat Sriati, (pengarang) ; Suryani (pengarang)","Bibliografi : halaman 125-131 ; Sampai saat ini, masih belum ada batasan formal mengenai pengertian personality yang mendapat pengakuan atau kesepakatan buat di lingkungan ahli kepribadian. Kepribadian membuat diplomasi sendiri sendiri sesuai dengan paradigma yang diyakini dan fokus analisis dari teori yang dikembangkan. Menurut Ericson, perkembangan manusia melewati suatu proses dialektika yang harus dilalui dan hasil dari proses Dialektik ini adalah salah satu dari kekuatan dasar manusia, yaitu harapan kemauan, hasrat, kompeten Berdasarkan aspek biologis, Hippokrates membagi kepribadian menjadi empat kelompok besar fokus pada cairan tubuh yang mendominadi dan memberikan pengaruh kepada individu tersebut.Bagiannya meliputi Empedu kuning, empedu hitam, Cairan lendir, darah.",9786236232507,Indonesia,"Bandung : Refika Aditama, 2022; ©2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/206707.jpg,covers\personality_development__konsep_dan_aplikasi_pengembangan_di.jpg
pengembangan diri,Semua orang harus berubah,Sony Adams (Pengarang),"Buku inovatif ini mengungkapkan bahwa sekecil apa pun kebiasaan yang Anda lakukan akan memberikan dampak pada kehidupan Anda. Sony Adams menguraikan secara runtut dan komprehensif bagaimana mengenali dan mengatasi kebiasaan-kebiasaan buruk yang mungkin tidak Anda sadari dalam kehidupan sehari-hari. Penulis menjelaskan bahwa ada empat faktor pembentuk kebiasaan buruk, yaitu faktor sosial, ketidaktahuan tentang kesehatan, kemalasan, dan emosi negatif. Melalui formula praktis ini, mengatasi kebiasaan buruk akan menjadi sangat simpel, layaknya membalikkan telapak tangan.",978-623-244-769-1,Indonesia,"Yogyakarta : Psikologi Corner, 2021",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/206344.png,covers\semua_orang_harus_berubah.jpg
pengembangan diri,"Kuliah, kerja, kaya! : ragam pekerjaan kreatif dan prospektif sesuai jurusan",Radis Bastian (Pengarang) ; Jelena (editor),"Ragam peluang karier dan bisnis dalam buku ini sudah disesuaikan dengan berbagai jurusan, mulai dari pendidikan, bahasa, teknik, ekonomi, psikologi, ilmu komunikasi, farmasi, hingga jurusan hukum. Banyaknya peluang ini membuatmu tak perlu putus asa meski kamu merasa salah jurusan",9786024075583,Indonesia,"Yogyakarta : Laksana, 2019",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/206061.jpg,"covers\kuliah,_kerja,_kaya!__ragam_pekerjaan_kreatif_dan_prospektif.jpg"
pengembangan diri,The Lazy Genius Way : seni menatap hidup apa adanya ala lazy genius,"Adachi, Kendra (Pengarang) ; Ariyanti Kurnia Rakhmana (Penerjemah) ; Hikmawati Diyas Nussa (Penyunting)","MENJADI JENIUS MALAS BUKAN TENTANG MELAKUKAN LEBIH BANYAK ATAU MELAKUKAN LEBIH SEDIKIT. INI TENTANG MELAKUKAN APA YANG PENTING BAGI ANDA. Kepanikan menghadapi Senin pagi, mencuci baju setiap hari, selalu memasak makan malam, membersihkan semua sudut rumah, atau bekerja setiap hari, sendiri. Semua itu membuat kita kewalahan dan bingung menentukan prioritas. Lalu, bagaimana cara menghadapinya? Dengan cara menjadi Jenius Malas. Keluarlah dari kesibukan dan kemonotonan hidup bersama buku ini. Anda harus dapat menikmati hidup saat ini, bermimpi dengan leluasa, bangun sebelum matahari terbit, dan menjadi diri sendiri. Kendra Adachi, pencipta gerakan Jenius Malas, mengajak Anda untuk hidup dengan baik menurut diri Anda dan membekali Anda untuk menjadi jenius untuk hal yang penting dan malas pada hal yang tidak penting. Berlaku untuk semua hal, mulai dari rutinitas pagi hingga tidur siang tanpa rasa bersalah, sesuai dengan tiga belas prinsip THE LAZY GENIUS WAY.",9786236083277,Indonesia,"Jakarta : Renebook, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/204061.jpg,covers\the_lazy_genius_way__seni_menatap_hidup_apa_adanya_ala_lazy_.jpg
pengembangan diri,Mengejar ujun pelangi,Lucia Priandarini (penulis) ; Intan Faradillah (editor),"Kita ingin meraih sesuatu lebih dulu dari orang lain. Kita ingin menggenggam yang belum ada dan menjalani yang belum tiba. Kita tidak pernah ingin tertinggal. Kita terbiasa meletakkan tujuan jauh di sana hingga ingin lekas melompat ke hari esok dan esoknya lagi. Begitu seterusnya. Perasaan-perasaan ini menjebak dan membuat kita kesulitan untuk merasa cukup. Membuat kita selalu merasa ada yang kurang, tidak akan lengkap sebelum hari esok tiba. Sebuah catatan perjalanan menuju hati yang merasa cukup.",9786237100355,Indonesia,"Jakarta : TransMedia, 2020",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/203421.jpg,covers\mengejar_ujun_pelangi.jpg
pengembangan diri,Tak perlu menyalahkan,Roni Komara (Pengarang) ; Rani Andriani Koswara (Penyunting),"Tentu saja tidak pernah kita rencanakan untuk menghadirkan kehilangan dan kesedihan dalam hidup ini. Keduanya tidak dapat dihindari, semua orang pasti akan merasakannya, di waktunya masing-masing. Kesedihan akan mengajarkan kita arti dari kebahagiaan. Sedangkan kehilangan akan mengajarkan kita untuk lebih menghargai kehadiran seseorang. Tidak perlu ada yang ditakuti dari kehadirannya, pun tidak perlu ada yang disalahkan atas datangnya rasa ini. Karena hadirnya kehilangan dan kesedihan menjadi cara Tuhan untuk mendidikmu menjadi pribadi yang lebih kuat dari sebelumnya.",9786027100683,Indonesia,"Jakarta : TransMedia Pustaka, 2022",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/203416.jpg,covers\tak_perlu_menyalahkan.jpg
pengembangan diri,Jangan cemas : 48 pelajaran tentang menghalau kegelisahan,"Masuno, Shunmyo (Pengarang) ; Sofia Mansoor (Penerjemah)","Indeks : halaman 219 - 220 ; Coba ingat ketika kita mengkhawatirkan sesuatu, tapi lalu menyadari betapa tidak pentingnya hal itu. Bukankah menakjubkan betapa kita merasa jauh lebih ringan? Kuncinya adalah berfokus hanya di sini dan saat ini. Dengan melakukannya, kita akan terbebas dari kecemasan yang tidak perlu dan pikiran menjadi damai.",9786020661506,Indonesia,"Jakarta : Gramedia Pustaka Utama, 2022; © 2019 Shunmyo Masuno",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/202509.jpg,covers\jangan_cemas__48_pelajaran_tentang_menghalau_kegelisahan.jpg
pengembangan diri,"Good vibes, good life","King, Vex (Pengarang) ; Nadya Andwiani (penerjemah) ; Jia Effendie (penyunting)","Jadilah versi terbaik dirimu! Bagaimana cara mencintai diri sendiri dengan sepenuh hati? Bagaimana cara mengubah emosi-emosi negatif menjadi emosi-emosi positif? Mungkinkah kita dapat menemukan kebahagiaan abadi? Vex King menjawab semua pertanyaan ini. Ia mengambil hikmah dari pengalaman-pengalamannya mengatasi berbagai cobaan berat dalam hidup dan membaginya kepada kita semua. Lewat buku ini, Vex King menginspirasimu untuk: - Merawat diri, mengatasi energi toksik, serta memprioritaskan well-being - Mengembangkan kebiasaan gaya hidup positif, termasuk hidup berkesadaran dan meditasi - Mewujudkan tujuan-tujuanmu menggunakan teknik yang telah dicoba dan teruji - Menguasai ketakutan, dan mengalir bersama Semesta - Menemukan tujuan pamungkas dan menjadi cahaya yang menerangi orang lain. Vex King menyampaikan semua itu dengan gaya tutur yang bersahaja, sehingga dapat terhubung dengan pengalaman banyak orang. Buku ini berguna untuk siapa pun yang ingin keluar dari terowongan gelap dan membutuhkan alat untuk membangun kehidupan yang mereka cintai.",9786026486714,Indonesia,"Tangerang : Baca, 2018",https://perpustakaan.jakarta.go.id/catalog-dispusip/uploaded_files/sampul_koleksi/original/Monograf/201916.jpg,"covers\good_vibes,_good_life.jpg"
